Smiles,Standard Type,Standard Value,Standard Units,Molecule ChEMBL ID
CC(=O)n1nc(-c2ccco2)nc1SCc1ccccc1,Potency,11220.2,nM,CHEMBL1411473
CC1CCN(C(=O)c2ccc3ccccc3c2)CC1,Potency,2511.9,nM,CHEMBL1522903
CCOC(=O)C1CCCN(C(=O)CCc2nnc(-c3ccc(C(C)=O)s3)o2)C1,Potency,12589.3,nM,CHEMBL1421682
COc1ccc(C)cc1NC(=O)Nc1ccc(C(=O)N2CCCC2)cc1,Potency,7943.3,nM,CHEMBL1582840
CN(c1ccccc1)c1nc(N)c([N+](=O)[O-])c(N2CCCC2)n1,Potency,11220.2,nM,CHEMBL1500926
O=C(Nc1cccc(F)c1)Nc1ccc2c(c1)CCC2,Potency,1995.3,nM,CHEMBL1405401
COc1ccc2c(c1)CC/C2=N\OC(=O)c1ccccc1C,Potency,11220.2,nM,CHEMBL3208182
CN(C(=O)c1cc2sccc2n1C)C1CCCCC1,Potency,6309.6,nM,CHEMBL1472422
CCOc1ccc(N(CC(=O)NCc2ccccc2C)S(C)(=O)=O)cc1,Potency,11220.2,nM,CHEMBL1516746
N=C(Cc1cccs1)NOC(=O)COc1ccc(Cl)cc1Cl,Potency,11220.2,nM,CHEMBL1536708
COc1ccc(NC(=O)c2cnn(-c3ccccc3)c2C)cc1OC,Potency,3981.1,nM,CHEMBL1374378
Cc1cc(/C=C2/C(=O)N(C)C(=S)N2C)c(C)n1C1CC1,Potency,11220.2,nM,CHEMBL1602928
Cc1s/c(=N\C(=O)c2ccco2)n(C)c1-c1ccc(Cl)cc1,Potency,6309.6,nM,CHEMBL3210575
COc1cccc(COc2ccc3c(C)cc(=O)oc3c2)c1,Potency,2818.4,nM,CHEMBL1453117
COc1cccc2sc3cc(NCC[C@@H]4CCCN4C)ccc3c(=O)c12,Potency,11220.2,nM,CHEMBL1735346
O=C(COc1ccccc1)Nc1nc2ccccc2[nH]1,Potency,12589.3,nM,CHEMBL1584460
Cc1ccc(C(=O)Nn2cnc3ccccc3c2=O)cc1C,Potency,8912.5,nM,CHEMBL1381239
Cc1occc1C(=O)NNC(=O)c1ccccc1C(=O)O,Potency,10000.0,nM,CHEMBL1558792
CN(C)C(=O)c1ccc(NC(=O)c2cncc(Br)c2)cc1,Potency,11220.2,nM,CHEMBL1338390
Clc1ccc(-n2ncc3c(NCc4ccccn4)ncnc32)cc1,Potency,10000.0,nM,CHEMBL1339614
Cc1ccc(NC(=O)c2cccs2)cc1,Potency,2238.7,nM,CHEMBL1412289
Cc1nc(-c2ccc(C(=O)Nc3ccccc3F)cc2)cs1,Potency,10000.0,nM,CHEMBL1488712
O=C(Nc1ccccc1)OCc1cc(-c2ccccc2Cl)on1,Potency,8912.5,nM,CHEMBL1387309
CSc1ccccc1OCc1cc(C(=O)NCc2cccc(C)n2)no1,Potency,6309.6,nM,CHEMBL1309675
O=C(c1noc2c1CCCC2)N1CCc2ccccc2C1,Potency,5623.4,nM,CHEMBL1332994
O=[N+]([O-])c1ccccc1OCc1nc(-c2cccs2)no1,Potency,2818.4,nM,CHEMBL1305079
CCc1nnc(NC(=O)C23CC4CC(CC(C4)C2)C3)s1,Potency,11220.2,nM,CHEMBL1478880
COc1ccc2cc(C#N)c(SCC(=O)N3CCCC3)nc2c1,Potency,11220.2,nM,CHEMBL1331977
Fc1ccccc1-c1nc2ccccc2[nH]1,Potency,3981.1,nM,CHEMBL1525678
CCNc1nc(-c2ccc(Cl)cc2)cs1,Potency,2818.4,nM,CHEMBL1569012
Clc1ccc(-c2csc(N3CCOCC3)n2)cc1,Potency,7079.5,nM,CHEMBL1380341
Fc1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1,Potency,1995.3,nM,CHEMBL1570047
O=C(NCc1ccco1)Nc1ccc(Br)cc1Cl,Potency,12589.3,nM,CHEMBL1335628
Cc1ccc2c3c([nH]c2c1C)-c1nonc1CC3,Potency,8912.5,nM,CHEMBL1406396
O=C(Nc1ccccc1Cl)c1cc[nH]n1,Potency,12589.3,nM,CHEMBL1587607
COc1cccc(CNc2nc3nc(C)c(Cl)c(C)n3n2)c1,Potency,11220.2,nM,CHEMBL1301832
O=c1c2ccccc2nnn1CSc1nnc2ccccn12,Potency,5623.4,nM,CHEMBL1320589
CC1(C)CC(=O)c2cnc(N3CCc4ccccc4C3)nc2C1,Potency,7079.5,nM,CHEMBL1545291
COC(=O)c1cc(Cl)c(NC(=O)c2ccc(C(C)(C)C)cc2)cc1OC,Potency,3548.1,nM,CHEMBL1312703
COc1ccccc1OCc1cc(C(=O)N2CCCC(OCc3cccnc3)C2)no1,Potency,7079.5,nM,CHEMBL1378893
Cc1nc(-c2ccc3c(c2)OCCCO3)cs1,Potency,2511.9,nM,CHEMBL1576972
Cc1cc2nc(SCCN3CCOCC3)[nH]c2cc1C,Potency,4466.8,nM,CHEMBL1417174
Cc1cccc(NC(=O)COc2ccc(Br)cc2/C=N/O)c1,Potency,4466.8,nM,CHEMBL3195720
c1ccc(NC2=Nc3ccccc3CS2)cc1,Potency,3548.1,nM,CHEMBL1463025
COc1ccc(NC(=O)c2coc(C)c2)cc1,Potency,5623.4,nM,CHEMBL1304556
CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)c1ccc(Cl)cc1Cl,Potency,1778.3,nM,CHEMBL1396608
Cc1cc2oc(=O)cc(CN(C)Cc3cccc(F)c3)c2cc1C,Potency,11220.2,nM,CHEMBL1558764
Clc1ccc(OCc2nnc(-c3ccccc3Br)o2)c(Cl)c1,Potency,3162.3,nM,CHEMBL1479486
COCCNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3,Potency,5011.9,nM,CHEMBL1483930
CCc1cc(=O)oc2cc(OCc3ccc(C(=O)O)o3)ccc12,Potency,6309.6,nM,CHEMBL1489080
COc1cc(NC(=O)CC(C)C)ccc1NC(=O)c1ccco1,Potency,7943.3,nM,CHEMBL1353451
O=C(/N=C1\N=C2C=CC=CN2Cc2ccccc21)c1ccc(S(=O)(=O)N2CCOCC2)cc1,Potency,10000.0,nM,CHEMBL3192360
CN(C)Cc1c(O)ccc2cc(-c3nc4ccccc4n3C)c(=O)oc12,Potency,12589.3,nM,CHEMBL1407344
COC(=O)C(Cc1ccc(O)cc1)N1Cc2ccccc2C1=O,Potency,10000.0,nM,CHEMBL1467607
CC1Cc2nc(SCC(=O)Nc3ccc4c(c3)OCO4)n(Cc3ccccc3)c(=O)c2S1,Potency,11220.2,nM,CHEMBL1601903
Cl.O=C(c1cc2ccccn2n1)N1CCN(Cc2ccccc2)CC1,Potency,10000.0,nM,CHEMBL1595573
COc1nc(-c2ccccc2)ccc1-c1noc(-c2ccccc2)n1,Potency,6309.6,nM,CHEMBL1321295
Clc1ccc(-c2nnc(N3CCOCC3)o2)cc1,Potency,3981.1,nM,CHEMBL1501691
CCOC(=O)c1ccc2nc3c(cc2c1)CCS3,Potency,10000.0,nM,CHEMBL1381982
O=C(NNC(=S)Nc1ccccc1Cl)c1ccccc1Br,Potency,8912.5,nM,CHEMBL1421679
CC(C)CCOCc1nc(O)c2c3c(sc2n1)CC(C)CC3,Potency,12589.3,nM,CHEMBL1393890
O=C(CSCc1ccco1)N1CCc2ccccc21,Potency,2511.9,nM,CHEMBL1497340
CC(C)Cc1ccc(/C=C/C(=O)N2CCCCC2)cc1,Potency,12589.3,nM,CHEMBL1468942
Cc1ccc(NC(=O)c2ccc(OC(=O)COc3cccc(Cl)c3)cc2)cc1,Potency,3548.1,nM,CHEMBL1339563
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,Potency,12589.3,nM,CHEMBL3194535
Cc1ccc(C2CCN(C(=O)Nc3ccccc3)C2)cc1,Potency,5011.9,nM,CHEMBL1454850
CCN(CC)c1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],Potency,10000.0,nM,CHEMBL1403657
N=C1S/C(=C\c2cn[nH]c2-c2ccc(F)cc2)C(=O)N1c1ccccc1F,Potency,7079.5,nM,CHEMBL1585145
Cc1ccc2nc(-c3cccc(Br)c3)cc(C(=O)Nn3cnnc3)c2c1,Potency,10000.0,nM,CHEMBL1302655
Cc1nc2ccc(NC(=O)c3ccccc3)cc2s1,Potency,3548.1,nM,CHEMBL1530705
CCOc1ccc(C(O)Cc2nc3ccccc3n2C)cc1,Potency,12589.3,nM,CHEMBL1594800
COC(=O)C(NC(=O)CCc1nnc2ccc(N3CCCCC3)nn12)C(C)C,Potency,11220.2,nM,CHEMBL1473128
CCCCNc1ccc2c(c1)C1CC2CCN1C(=O)OCc1ccccc1,Potency,8912.5,nM,CHEMBL1727807
Nc1sccc1C(=O)c1ccc(Cl)cc1,Potency,6309.6,nM,CHEMBL59016
CC(=O)N1CCc2cc(S(=O)(=O)NCCC(=O)Nc3ccc4c(c3)OCCO4)ccc21,Potency,11220.2,nM,CHEMBL1555575
Cc1ccc(OCC(=O)Nc2ccc(-c3nc4ccc(C)cc4o3)cc2)cc1,Potency,891.3,nM,CHEMBL1358225
CC(/C=N\NC(=O)c1cc(C)oc1C)=C\c1ccccc1,Potency,1995.3,nM,CHEMBL3214515
Oc1ccc(-c2nnc(SCC3CCCCC3)o2)cc1,Potency,6309.6,nM,CHEMBL1327547
CCCCCCOc1ccc(C(=N)NO)cc1,Potency,7079.5,nM,CHEMBL435392
Cc1ccc(C(c2nc3ccccc3[nH]2)n2c(-c3ccccc3)nc3ccccc32)cc1,Potency,4466.8,nM,CHEMBL1879518
CN(C(=O)c1ccccn1)c1nnc(-c2ccccn2)s1,Potency,11220.2,nM,CHEMBL1483191
Cn1c(SCc2ccc(C#N)cc2Cl)nc2ccccc21,Potency,4466.8,nM,CHEMBL1365104
CN1CCCN(Cc2nc(-c3ccc(Cl)cc3)no2)CC1,Potency,12589.3,nM,CHEMBL1493006
COC(=O)C1C(=O)c2c([nH]c(C(=O)OC3CCCCC3)c2C)CC1C,Potency,5011.9,nM,CHEMBL467423
Nc1nnc(/C=C/c2cccc([N+](=O)[O-])c2)s1,Potency,15848.9,nM,CHEMBL1313240
C=CCNC(=S)NNC(=O)COc1ccc2cc(Br)ccc2c1,Potency,10000.0,nM,CHEMBL1528861
C/C(=N/OC(=O)C1CC1)c1cc(-c2ccc(Cl)cc2)no1,Potency,3981.1,nM,CHEMBL3209474
Cc1ccc(Sc2cnc3ccccc3n2)cc1,Potency,7079.5,nM,CHEMBL1501848
CN(C)c1cccc(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,Potency,11220.2,nM,CHEMBL1420047
c1ccc2[nH]c(-c3cscn3)nc2c1,Potency,11220.2,nM,CHEMBL625
CCC(=O)c1ccc(OCc2ccccc2)c(OC)c1,Potency,6309.6,nM,CHEMBL1323258
O=C(NCCc1ccc(F)cc1)c1cccs1,Potency,11220.2,nM,CHEMBL1361124
Cc1nc2ccc(C(=O)OCc3ccccc3Br)cc2nc1C,Potency,7079.5,nM,CHEMBL1579898
Cl.c1ccc(CSCc2cn3ccccc3n2)cc1,Potency,2818.4,nM,CHEMBL1466041
O=C(Nc1ccccc1)c1ccc2c(c1)OCCCO2,Potency,12589.3,nM,CHEMBL1327634
CCCCN(C)C(=O)c1cc2cc3ccc(OC)cc3nc2o1,Potency,4466.8,nM,CHEMBL1404765
CCOC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1,Potency,4466.8,nM,CHEMBL1531806
O=C1c2ccccc2CN1c1ccccc1,Potency,6309.6,nM,CHEMBL1568952
CCOC(=O)c1cnc(SCc2cccc(C)c2)nc1N,Potency,10000.0,nM,CHEMBL1410988
Cc1ccc(-c2cc(C(=O)NCc3cccs3)no2)cc1,Potency,4466.8,nM,CHEMBL1569469
O=C(CSc1ccc(F)cc1)NC1CCCCC1,Potency,11220.2,nM,CHEMBL1327597
Oc1ccc(-c2csc(Nc3ncccn3)n2)c(O)c1,Potency,4466.8,nM,CHEMBL1491393
O=C1S/C(=C\C=C\c2ccco2)C(=O)N1c1ccccc1,Potency,3548.1,nM,CHEMBL1605419
CC(=O)c1ccc(OCc2cc(C(=O)N3CC[C@@H]4CCCC[C@H]4C3)no2)cc1,Potency,3162.3,nM,CHEMBL1580724
Fc1ccccc1COc1cccc2cccnc12,Potency,7943.3,nM,CHEMBL1736860
O=C(c1cc(-c2ccccc2O)on1)N1CCc2ccccc2C1,Potency,10000.0,nM,CHEMBL1521233
Nc1c(C(=O)N2CCCC2)sc2nc(-c3ccccc3)ccc12,Potency,5623.4,nM,CHEMBL1405830
Nc1ccc2[nH]c(-c3ccccn3)nc2c1,Potency,11220.2,nM,CHEMBL199925
O=C(NCC1CCCO1)c1cc(-c2ccccc2F)no1,Potency,12589.3,nM,CHEMBL1468673
CC1CCCC(NC(=O)c2ccc3c(c2)OCCO3)C1C,Potency,7079.5,nM,CHEMBL1357780
Cc1ccc(SCc2ccc(C(=O)N3CCCC3)cc2)cc1,Potency,11220.2,nM,CHEMBL1350239
COc1ccc2cc(C[C@@H]3CC[C@@H](CO)O3)ccc2c1,Potency,2818.4,nM,CHEMBL1719819
COc1ccc(C(=O)Nc2ccc3ccccc3c2)cc1OC,Potency,5623.4,nM,CHEMBL1571012
CCN(CC)S(=O)(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1,Potency,11220.2,nM,CHEMBL1455751
CC(C)Sc1nc(N)nc(-c2cccs2)c1C#N,Potency,3981.1,nM,CHEMBL1570908
Cc1ccc(NC(=O)N2CCCCCC2)cc1,Potency,7943.3,nM,CHEMBL1567240
CCc1noc(-c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)n1,Potency,7079.5,nM,CHEMBL1437425
Cc1ccc2c(CN3CCC(C)CC3)cc(=O)oc2c1,Potency,3162.3,nM,CHEMBL1565419
Cc1cc(/C=C(\C#N)C(=O)Nc2ccccc2)c(C)n1-c1cccnc1,Potency,5623.4,nM,CHEMBL1571984
O=[N+]([O-])c1cccc(C=NN2CCCCCC2)c1,Potency,12589.3,nM,CHEMBL1709442
COCc1nc2oc3ccc(F)cc3c(=O)c2cc1C(=O)OC,Potency,3981.1,nM,CHEMBL1346831
O=c1ccccn1CCOc1ccccc1Cl,Potency,12589.3,nM,CHEMBL1582367
Cc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4Br)C3)n2)o1,Potency,10000.0,nM,CHEMBL1339090
O=C(Cc1cccs1)N/N=C/C(Br)=C/c1ccccc1,Potency,5011.9,nM,CHEMBL3209203
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCC3)c1,Potency,4466.8,nM,CHEMBL1558342
CCSc1nc2c(cnn2-c2ccccc2)c(=O)n1N,Potency,5011.9,nM,CHEMBL1409185
Cc1ccc(-c2cnn(-c3cccc([N+](=O)[O-])c3)c2N)cc1,Potency,5623.4,nM,CHEMBL1609498
CC(/N=c1\ccccn1C(=O)Nc1ccc(Cl)cc1)c1ccco1,Potency,10000.0,nM,CHEMBL3207786
O=C(Nc1nc(-c2ccccc2)cs1)c1ccco1,Potency,7079.5,nM,CHEMBL1555725
O=C(Nc1ccc(F)c(Cl)c1)c1cc(C2CCCN(C(=O)C3CC3)C2)on1,Potency,2818.4,nM,CHEMBL1876223
Clc1ccccc1-c1cc2nc(NCCCn3ccnc3)ccn2n1,Potency,10000.0,nM,CHEMBL2138486
CC(=O)Nc1ccc(C=CC=Cc2cccc([N+](=O)[O-])c2)cc1,Potency,5011.9,nM,CHEMBL1728717
N#CCC(=O)N/N=C\c1ccc(OC/C=C/c2ccccc2)cc1,Potency,5011.9,nM,CHEMBL3191656
O=C(NCc1cccs1)c1cc(-c2ccc(O)cc2)on1,Potency,8912.5,nM,CHEMBL1563081
CC(OC(=O)CNC(=O)c1ccccc1F)C(=O)Nc1nc(-c2ccccc2)cs1,Potency,6309.6,nM,CHEMBL1586361
Cn1ccc(C(=O)Nc2ccc(Br)cc2Br)n1,Potency,2238.7,nM,CHEMBL1548899
CCOC(=O)C(=O)N(Nc1ccc(C)cc1)c1ccc(C)cc1,Potency,11220.2,nM,CHEMBL1550661
COc1ccc(C2=NOC(CN=C(N)S)C2)cc1,Potency,3162.3,nM,CHEMBL1516527
CCn1c(S)nnc1-c1cc(-c2ccc(OC(C)C)cc2)nc2ccccc12,Potency,7079.5,nM,CHEMBL1548886
Cc1cc(NC(=O)c2ccc(NC(=O)C(C)Oc3ccccc3)cc2)no1,Potency,12589.3,nM,CHEMBL1520319
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/NC(=O)c1ccccc1F,Potency,11220.2,nM,CHEMBL3210865
CCCCOc1ccc(-c2ncc(N)cn2)cc1,Potency,2511.9,nM,CHEMBL1361195
CN(C)c1cccc(C(=O)N/N=C/c2ccsc2)c1,Potency,10000.0,nM,CHEMBL3198707
Nc1nc(-c2ccc(Oc3ccccc3)cc2)cs1,Potency,11220.2,nM,CHEMBL1442590
CC1Sc2ccc(C(=O)OCc3ccccc3Cl)cc2NC1=O,Potency,6309.6,nM,CHEMBL1415938
Cc1nc2cc(Nc3nnc(-c4ccccc4)c4ccccc34)ccc2n1C,Potency,4466.8,nM,CHEMBL1411596
O=C(Nc1ccc2c(c1)OCCO2)N1CCN(Cc2ccccc2)CC1,Potency,12589.3,nM,CHEMBL1401008
CSc1ccc(/C=C/c2ccnc3ccccc23)cc1,Potency,4466.8,nM,CHEMBL1897054
CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccc2c(c1)OCCO2,Potency,4466.8,nM,CHEMBL1537329
CCN1C(=O)/C(=C/C=C2\C=CN(CC)c3ccccc32)SC1=S,Potency,6309.6,nM,CHEMBL1379365
O=C(c1ccco1)n1nc(-c2ccccc2)nc1SCc1ccccc1,Potency,2818.4,nM,CHEMBL1468965
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,Potency,10000.0,nM,CHEMBL276915
CN(C)CCC[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12.F[B-](F)(F)F,Potency,11220.2,nM,CHEMBL1546470
O=C(CSc1ccccn1)Nc1ccc2c(c1)OCCO2,Potency,11220.2,nM,CHEMBL1386999
Cc1ccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCCCC4)nn3)c2C)cc1,Potency,3981.1,nM,CHEMBL1390639
CC(C)NC(=O)CSc1nc(-c2ccccc2)cs1,Potency,10000.0,nM,CHEMBL1337036
Cc1cccc(NC(=O)Cc2ccc(Br)cc2)n1,Potency,8912.5,nM,CHEMBL1423174
CC1CCN(C(=O)COC(=O)c2ccc3c(c2)OCO3)CC1,Potency,2511.9,nM,CHEMBL1469016
CCCCOc1ccc2c(c1)C(=O)c1cc(O)ccc1-2,Potency,3548.1,nM,CHEMBL1482750
COc1ccc(Nc2nc(C)c(C(C)=O)s2)cc1,Potency,12589.3,nM,CHEMBL2023947
CC(=O)Oc1ccc(-c2cc3ccc(OC(C)=O)cc3oc2=O)cc1,Potency,5623.4,nM,CHEMBL1437407
O=[N+]([O-])c1ccc(-c2cn3c(n2)SCC3)cc1,Potency,8912.5,nM,CHEMBL1897100
CCOc1cc(/C=N/NC(=O)Nc2ccccc2)ccc1O,Potency,11220.2,nM,CHEMBL3192269
CC(C)(C)OC(=O)NCCCCCC(=O)N/N=C/c1coc2ccccc2c1=O,Potency,11220.2,nM,CHEMBL3199042
O=C(Oc1ccc2ccccc2c1Cl)N1CCCC1,Potency,4466.8,nM,CHEMBL1382030
Clc1ccccc1OCCn1nnc2ccccc21,Potency,11220.2,nM,CHEMBL1596222
N=C(NOC(=O)COc1ccc2ccccc2c1Br)c1ccccn1,Potency,10000.0,nM,CHEMBL1604402
O=C1C(Cl)=C(NCCc2ccccc2)C(=O)N1CCc1ccccc1,Potency,7943.3,nM,CHEMBL1572627
COc1ccccc1NC(=O)COc1ccccc1C(=O)c1cnn(-c2ccccc2)c1,Potency,12589.3,nM,CHEMBL1582063
Cc1cc(NC(=O)NC(=O)c2ccccc2)no1,Potency,5011.9,nM,CHEMBL1496960
COc1ccc(C(=O)NC2=NCCS2)cc1,Potency,3162.3,nM,CHEMBL1536104
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc(Br)o1,Potency,3981.1,nM,CHEMBL1546987
O=C(Cn1nnc(-c2ccccc2F)n1)Nc1ccc2c(c1)OCCO2,Potency,8912.5,nM,CHEMBL1329893
c1ccc(OCc2nc(-c3cccs3)no2)cc1,Potency,11220.2,nM,CHEMBL1498466
COc1cccc(C(=O)Nc2cnn(C(C)C)c2)c1,Potency,3548.1,nM,CHEMBL1580812
CC(=O)Nc1cc(NC(C)=O)c(N=Nc2ccccc2)cc1C,Potency,3548.1,nM,CHEMBL1385982
O=C(NCc1ccccn1)Nc1cccc(Cl)c1Cl,Potency,10000.0,nM,CHEMBL1447790
CCOC(=O)c1sc(Nc2ccccc2Cl)nc1C.O=C(O)C(=O)O,Potency,8912.5,nM,CHEMBL1428684
Cc1cccc(-c2noc(CSc3ccccc3)n2)c1,Potency,3162.3,nM,CHEMBL1529425
COc1ccc2oc(=N)c(C(=O)Nc3cccc(C)c3)cc2c1,Potency,6309.6,nM,CHEMBL1584870
CCCc1ccc(-c2cc(C(=O)NN3CCOCC3)c3ccccc3n2)cc1,Potency,14125.4,nM,CHEMBL1304993
O=C(CSc1cn(Cc2ccccc2)c2ccccc12)Nc1nccs1,Potency,11220.2,nM,CHEMBL1326724
CC1CCC(NC(=O)c2cc3c(s2)CCCC3)CC1,Potency,3981.1,nM,CHEMBL1320592
CC(=O)Oc1ccc(C(=O)Nc2ccc(C3(C#N)CCCC3)cc2)cc1,Potency,10000.0,nM,CHEMBL1309208
CCOC(=O)N/N=C\c1ccc(OC/C=C/c2ccccc2)cc1,Potency,8912.5,nM,CHEMBL3212400
Cc1ccc(-c2cc(N)n(-c3ccc(F)cc3)n2)cc1,Potency,5011.9,nM,CHEMBL1314051
N#C/C(=C\c1cccs1)C(=O)Nc1nccs1,Potency,14125.4,nM,CHEMBL1363156
CCCc1cc(C(=O)Nc2ccc(F)c(Cl)c2)no1,Potency,11220.2,nM,CHEMBL1360581
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cccs1,Potency,4466.8,nM,CHEMBL1510572
O=C(Nc1ccc(N2CCOCC2)cc1)C1CCN(C(=O)OCc2ccccc2)CC1,Potency,2818.4,nM,CHEMBL1440285
O=C(NC(=S)Nc1cccnc1Cl)c1ccc(F)cc1,Potency,10000.0,nM,CHEMBL1451521
COc1ccccc1C1NC(c2ccccc2C)=NO1,Potency,12589.3,nM,CHEMBL1596493
CCCC/C=C1\CCc2c([nH]c3ccccc23)C1=O,Potency,1412.5,nM,CHEMBL1305965
CCCCSc1ncc(C(=O)OCC)c(N)n1,Potency,3548.1,nM,CHEMBL1363829
Fc1cccc(Cl)c1Cn1nnc(-c2ccc3c(c2)OCO3)n1,Potency,8912.5,nM,CHEMBL1489221
O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(F)cc1,Potency,10000.0,nM,CHEMBL1433404
CCc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)cc1,Potency,6309.6,nM,CHEMBL1341735
O=C(Cn1cnc2c(oc3ccccc32)c1=O)c1ccccc1,Potency,7079.5,nM,CHEMBL1450420
Clc1ccc(Cc2nnc(-c3cccs3)o2)cc1,Potency,11220.2,nM,CHEMBL1536524
CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc3ccccc3oc2=O)c1,Potency,10000.0,nM,CHEMBL1501673
C(=C/c1ccccc1)\C=N\Nc1nc2ccccc2s1,Potency,7943.3,nM,CHEMBL3196102
N=C(NOC(=O)c1ccc2c(c1)OCO2)c1ccncc1,Potency,4466.8,nM,CHEMBL1560204
O=C(N/N=C/c1ccc(Br)cc1)c1ccc(Br)o1,Potency,7943.3,nM,CHEMBL1986392
Cc1ccc(OCCn2c(=O)sc3ccccc32)cc1,Potency,5623.4,nM,CHEMBL1602304
O=C(CCS(=O)(=O)Cc1ccccc1)Nc1ncc([N+](=O)[O-])s1,Potency,8912.5,nM,CHEMBL1610179
Cc1ccc(C)c(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)c1,Potency,4466.8,nM,CHEMBL1325827
O=C(Cc1cccs1)NCc1cccc(Br)c1,Potency,3981.1,nM,CHEMBL1442033
c1ccc(N2CCN(c3nc4cc5c(cc4s3)OCO5)CC2)cc1,Potency,3981.1,nM,CHEMBL1340820
CC1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,Potency,11220.2,nM,CHEMBL1414503
Cn1/c(=N/NC(=O)c2ccccc2Br)sc2ccccc21,Potency,10000.0,nM,CHEMBL3207823
Cc1cccc(CSc2cn(CC(=O)N3CCOCC3)c3ccccc23)c1,Potency,3548.1,nM,CHEMBL1360191
CCCC(=O)Nc1ccc(C(=O)COC(=O)C2CC2C)cc1,Potency,11220.2,nM,CHEMBL1532690
O=C(CCCOc1ccc(Cl)cc1Cl)Nc1ccccc1C(=O)O,Potency,6309.6,nM,CHEMBL1542742
COc1cc(/C=N/n2cnnc2)ccc1OCc1ccc(C)cc1,Potency,10000.0,nM,CHEMBL3208997
CC(=C/c1ccccc1)/C=C1/SC(N2CCOCC2)=NC1=O,Potency,11220.2,nM,CHEMBL1532403
Cc1sc(NC(=O)C2=COCCO2)c(C#N)c1C,Potency,12589.3,nM,CHEMBL1591026
O=C(N/N=C\c1ccccc1F)c1ccc(-c2ccccc2)cc1,Potency,10000.0,nM,CHEMBL3214428
O=C1NCCN=C1/C=C(\O)c1cccc(Br)c1,Potency,11220.2,nM,CHEMBL1319323
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccccc1F,Potency,3162.3,nM,CHEMBL1898927
O=C(C1CC(c2ccccc2O)=NO1)N1CCCCC1,Potency,10000.0,nM,CHEMBL1526482
COC(=O)N/N=C\c1ccccc1OC/C=C/c1ccccc1,Potency,11220.2,nM,CHEMBL1968064
COc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)c(OC)c1,Potency,12589.3,nM,CHEMBL1523917
Cc1ccc2oc3nc(C)c(C(=O)O)cc3c(=O)c2c1,Potency,2818.4,nM,CHEMBL1343919
Cc1c(C(=O)Nc2cccc([N+](=O)[O-])c2)cnn1-c1ccccc1,Potency,2511.9,nM,CHEMBL1573588
Cc1cccn2cc(CNc3ccccc3)nc12,Potency,14125.4,nM,CHEMBL1353081
CC(C)(C)C(=O)Cn1ncc(N2CCCC2)c(Br)c1=O,Potency,10000.0,nM,CHEMBL1471474
COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)c(OC)c1,Potency,8912.5,nM,CHEMBL1353128
O=C(O)c1cc(N/N=C/c2c[nH]c3ccccc23)ccc1Cl,Potency,3162.3,nM,CHEMBL3190098
O=C(OCC(=O)c1cccs1)C1=COCCO1,Potency,15848.9,nM,CHEMBL1375823
CCOc1ccc(N2C(=O)c3ccccc3C2O)cc1,Potency,6309.6,nM,CHEMBL1584466
O=c1c(=Nc2ccccc2O)c(=O)c2ccccc12,Potency,11220.2,nM,CHEMBL1303681
O=C(O)/C=C/C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Potency,11220.2,nM,CHEMBL1366236
O=C(Nc1nnc(Cc2ccccc2)s1)c1ccco1,Potency,12589.3,nM,CHEMBL1372665
Cc1c(C(=O)N2C[C@@H](C)O[C@@H](C)C2)oc2c(F)cccc12,Potency,11220.2,nM,CHEMBL1464315
CN(C)/C=C1\C(=O)N(c2ccc(Cl)cc2)CS1(=O)=O,Potency,7943.3,nM,CHEMBL1339785
O=C(Nc1ccccc1)c1ccc2c(c1)OCO2,Potency,10000.0,nM,CHEMBL1338998
COc1ccc(Nc2nc3ccccc3n2C)cc1,Potency,5623.4,nM,CHEMBL1376167
